User-ID,SVD1,SVD2,Cluster
2996,0.7406593139871607,0.25306805771017266,3
3079,0.8844505602539136,1.0039592853215051,3
3100,1.1018899840786363,0.5617340468314831,3
3104,0.40977758806424563,0.3495662127635269,3
3145,2.6860359575471375,-2.592475647656211,3
3167,3.36309687740302,-3.5750336602383626,5
3168,0.5074082461864566,0.05528243956084408,3
3192,0.3341960868444237,0.08088099581424428,3
3282,1.073381421272152,-1.7224933942160345,26
3329,0.6612136189622293,-1.0322477334503481,3
3331,0.64136343019289,0.28152613739898347,3
3344,1.5656876947718348,1.1700382521762227,18
3346,2.6778068009545515,2.8081915125379515,30
3350,2.5221870494482044,1.3369464372949704,6
3363,23.280658374113013,6.7046110817664335,21
3371,6.604760911104893,-0.6049114229678239,17
3373,2.202094353163985,1.1237302910050173,3
3374,0.42680109345958595,-0.2622375201471743,3
3418,1.213972466425373,-0.6236733754833408,3
3427,0.18879577867162015,-0.158975733605367,3
3481,0.5955631804402978,-0.5509597272211421,3
3538,0.6436363962861337,0.6501792118259254,26
3542,1.5661636732464999,-0.017926686190320725,3
3556,5.261004235047811,0.9738989085034732,1
3569,0.511328053725901,0.02156237779976558,3
3640,0.8457275449776495,0.4278765150703082,3
3643,0.8617549678715565,0.20222056628810867,3
3659,0.5696307367239399,0.37257703864285063,3
3669,1.2701256116174489,0.7727761407920163,3
3675,0.4258465267462017,-0.21353187502533633,3
3739,0.6295120059285191,0.3795962219752148,0
3761,1.1033144719615484,0.9758281333576156,3
3814,0.4535197766666105,0.3002507778307115,3
3817,1.726001828527565,-1.7312512600449617,8
3827,1.6699988146539892,-0.9562408273396608,3
3840,1.5771400615708564,-1.2976344007750888,3
3923,0.5022653720021542,0.19849989041843275,3
3965,0.48517514073166634,-0.7855462171647809,3
3977,0.5015931200465583,0.408185299763727,3
4017,20.442618524815835,13.663203777243115,21
4066,0.5380101636018675,-0.8097227054560197,3
4090,0.9197340183969633,0.4675189915074487,3
4091,0.5216919661047348,0.017109021843680988,3
4092,3.759952907462815,-0.6589365129202606,12
4098,2.271490962969858,1.7937529920893514,1
4131,0.09867867762757311,0.025751681285959366,3
4144,1.218550049734586,-0.006775190747722398,0
4149,0.058373275828930246,-0.023195160415912762,3
4157,3.763945130197815,1.8737365080189272,13
4179,0.4392860937278754,-0.8279438688738066,3
4221,0.8918236612488863,0.2533229054831343,3
4225,1.7593388506222587,0.04044225714889029,6
4228,1.8099271809678528,1.270636832007143,3
4285,0.43326903034068676,0.11306805328826565,3
4334,3.0941635223619626,3.9302057466297273,1
4365,1.2064072277917421,0.07948947667495655,3
4370,1.3450314025635122,1.2437978635213407,3
4385,1.4029256014453997,-1.0647019663109472,16
4514,1.6517250736306874,1.300958465491054,1
4570,1.1266060397150781,0.7542490617570994,3
4571,1.153229180134872,0.8552297903941801,18
4622,2.3849637096759206,0.8215988255538577,26
4781,0.43326903034068676,0.11306805328826565,3
4785,1.8422107490446906,0.9102606291937179,3
4795,4.337634275829774,4.86397625406149,22
4802,1.7617542574987453,2.7443337682049846,30
4845,0.34567632949901,-0.19323112743456283,3
4864,0.24563528535947515,-0.12487362025064348,3
4896,2.429374945947775,-0.9153311136304071,3
4938,3.537659572124982,-1.5447340494596553,3
4973,0.6804453717618555,0.49337398915924047,3
5037,5.333009163058355,-8.112745297799593,29
5048,1.0487632315294941,0.9697531202658595,13
5091,1.3598725122651445,1.6114518515390095,3
5163,0.20295266369878456,0.10786338743136685,3
5207,1.517118291870103,-1.245074349309629,3
5268,1.3701890377870398,0.18403071349260197,3
5287,0.360124454604894,-0.14855279814474465,3
5331,1.9608190259808933,-3.182375824039264,26
5333,1.0965983827275918,-2.0407234487219883,26
5375,0.34910473362751127,0.3630972484701345,3
5385,0.9577943559871767,-1.4598477596563395,5
5416,0.4727012527303581,-0.23083743057150574,3
5439,6.661538769564551,2.752662054930848,20
5476,4.589911049779085,4.033275006670925,1
5479,0.2834378025722289,-0.010891947669131255,3
5483,5.108435628717474,-2.2215939545434704,29
5490,1.257572417331647,0.860918053456406,3
5506,0.43326903034068676,0.11306805328826565,3
5539,5.36243647503361,2.669929457826929,16
5543,1.1851375997906204,-1.0329124380419608,5
5582,6.179067876874009,2.32551344613678,27
5585,0.906682591201162,-0.03562289921924056,3
5600,0.5074082461864566,0.05528243956084408,3
5604,0.5920720657654387,0.1545100877157562,3
5609,5.096862498491735,-3.6138765002430566,3
5638,0.7182071211504514,-0.47109809450259393,3
5694,0.40979438775570054,-0.23271480764425262,3
5709,0.9437000483204948,-1.983562477807763,3
5722,1.8029702628629631,1.6843374449525133,1
5737,3.094087209229513,0.5420830645624265,3
5746,0.3069374119703565,-0.3656017485901795,3
5783,0.4120571092241805,-0.6257512478029538,3
5792,0.42680109345958595,-0.2622375201471743,3
5815,1.4099576927540771,-0.11608403065774751,3
5850,1.0184517288971775,0.8382408818518216,3
5899,0.4981742860472194,0.19263321984530413,3
5903,15.091261964948439,7.704545481719274,21
5932,0.25873998276879007,0.18772873023035955,3
5942,0.5323303579851336,-0.009534594817800432,3
5956,0.29186637914465124,-0.11597580207956382,3
5975,1.4588868228691823,-0.3095846584967398,3
6007,1.694137593120519,-1.4114588243993758,3
6011,0.46697219207206925,-0.8801252051473658,3
6073,2.425290504353088,-2.749064542640661,12
6102,0.949466632909972,0.17997895238108103,28
6115,1.1902778839117443,-0.8067084709538743,11
6120,0.43326903034068676,0.11306805328826565,3
6238,1.2391347185011006,0.32113631449357755,3
6242,6.99397437274216,5.966289900124188,0
6251,36.08603061733423,2.0435063734959154,19
6285,0.9831207030086794,0.5928225372878551,0
6318,0.2086618668478403,-0.10607744194167926,3
6323,5.47242705447038,-3.375255480974756,6
6333,1.322579165687404,1.3952345285902346,16
6336,0.39442694440682247,0.13630864423931083,3
6345,1.2848810314145347,0.17884226760532596,3
6347,0.7048429508358518,-0.1338742127208081,3
6368,1.0210559160614467,0.9240158506529649,26
6431,1.0762491438955117,0.07686640433737137,3
6450,0.4535197766666105,0.3002507778307115,3
6492,0.7969248696077322,0.2722928410997576,3
6501,2.0767922743372607,0.7960507102125376,20
6507,0.43326903034068676,0.11306805328826565,3
6535,1.444469554727922,1.4082342520515043,1
6537,1.979389872637124,1.415761431826985,3
6543,16.52877615724944,5.86251017267599,27
6563,22.783253063707694,3.816264234773191,21
6566,1.1271680849729457,0.617203163163172,18
6575,47.001208032573864,19.374329441348987,7
6577,4.498418191685549,0.09399385265121145,0
6582,0.4182002319501911,0.03070754493945672,3
6592,0.7577627656072463,-0.6078462225930473,3
6611,0.5253594824603722,-0.20875644374321486,3
6642,0.6258795856587406,0.07833586976521827,3
6679,2.826340262443236,2.080823289462509,3
6689,0.09548459624126392,0.023108855946926937,3
6772,1.6430150143811533,-0.6651154894346357,3
6789,3.0381580968339383,1.232066583125466,3
6866,0.8612201964040129,-1.2444659117733687,3
6871,0.9461039491287381,-1.6074131554580833,3
6884,0.8683289508519254,-0.4678828520087087,3
6894,0.6226771036288674,-1.16343863676212,3
6900,7.921491157063889,-0.05944783814537094,9
6906,0.29396353676028464,-0.3304624113119367,3
7033,1.350743303499173,0.5219683494914096,3
7056,0.37338961186864866,-0.15402472931787986,3
7072,0.8497807264977613,-0.4365713628383386,3
7082,3.7645022059669646,-1.4323979510549576,27
7105,1.7025617142878626,1.5214303398538562,16
7107,1.2006607142214871,0.4639718662145863,3
7125,9.834543850236313,6.647685541520893,18
7134,1.761880695912496,1.9831453560251773,18
7158,15.41857283781666,5.810938796321947,21
7210,0.9412673372078324,0.761127196370095,28
7248,1.3885359679355371,-1.8253914258394786,26
7283,13.934554600085823,11.551744329449933,21
7286,5.43618448741423,2.4468559744046248,8
7312,1.212759886373935,-1.4251090533610393,3
7318,0.7008795846809384,0.5256556556408312,20
7338,0.33555507885849445,-0.012894710323992729,3
7341,0.771303386231508,0.6774266162945677,3
7346,43.35211890222673,-7.569497102400482,7
7348,0.5764394610020009,-0.867560041560021,3
7352,1.2501294858876721,-1.9718566194466942,3
7371,0.3488977029225111,0.3633014745462307,3
7378,1.8162524014211117,1.4268630695791333,3
7426,0.7874965859290681,0.2354843297094213,3
7482,0.9711779731402985,-0.49893870038667265,3
7509,1.4593183206897038,1.0411799449189827,3
7569,2.215834045101871,-0.9806850630343291,3
7620,7.034432741342346,-5.420687420491738,5
7651,0.17431161987662241,0.04266467880224574,3
7809,0.9711779731402985,-0.49893870038667265,3
7841,2.097422179457578,1.2184534124556647,24
7860,3.5773219456898984,-2.520249401181737,29
7864,1.0813459300794523,0.33450260378466673,3
7887,3.276156993789299,-3.5871303789044386,5
7890,0.863948970831244,0.5414611160198544,3
7898,0.6487803334489557,-1.4616076138634333,26
7915,21.485224996704776,9.055800429463684,27
7930,0.5850546378710157,-0.6254302436340224,3
7954,0.4120894702809136,0.21109480320089652,3
7958,5.50900026030488,0.04857970934055016,6
7982,0.32126782039264246,-0.2755690137626702,3
8018,1.0743748868610328,-0.6961132757437671,3
8019,2.9534137472413144,-2.521982451071144,3
8027,0.4966038747221635,0.3041592038790471,3
8040,1.6934089648068844,1.2300112419331026,1
8066,9.242302405650117,4.931217234814136,18
8067,6.126480100757879,-1.483067745044853,27
8089,1.8349227236827594,-1.721610398397809,3
8141,1.019433824827656,-1.4130329576064442,3
8187,3.6625949769073607,-1.5287165303278647,27
8188,1.1400138250168077,0.5035490727235542,28
8234,1.8803409903872985,0.3971323286140656,3
8245,14.465669471657964,2.1668548591978696,21
8250,1.7442675892088106,0.8398572028956564,3
8253,25.14737069288761,10.473575537576815,21
8255,0.6411540520580329,0.6476716335984977,26
8284,1.8198893962071347,-2.284913354615497,11
8290,1.2590240118570382,0.7591924439504296,0
8314,0.4182002319501911,0.03070754493945672,3
8362,11.31073729423435,-2.9017137732162337,25
8454,10.805068747343249,9.494956466561002,24
8487,5.4300838504744435,-0.855972037147561,0
8529,3.3414911401932454,1.574832060462336,1
8660,1.259829284238886,-0.8246067979731978,3
8672,1.6611000801560676,-1.3346154633623666,3
8681,12.382386550325203,9.19125327560281,22
8687,0.49210908952739174,-0.6446208174977749,3
8734,3.635249885393652,2.1490528198037038,1
8782,5.286490851353226,0.35016538964405103,13
8801,5.883141433757278,4.36654119424048,30
8839,0.40979438775570054,-0.23271480764425262,3
8864,1.0815098083204835,0.1633312918197088,18
8870,4.655126827680306,2.3001022069696173,12
8872,1.089270434392784,-0.6011252520946849,3
8930,0.4888407639866431,0.16261841427449034,3
8935,1.0624182178630828,-0.5560259892349344,3
8936,4.96286439150355,-4.477758044614934,3
8937,2.6285629129365713,1.5480093782035689,0
8961,0.9239817925038736,0.013387533671895269,17
9080,0.43326903034068676,0.11306805328826565,3
9094,0.7904041134173558,-0.06319484422697799,3
9138,1.020773667606322,1.0840872865085383,3
9141,2.783157839334911,2.053475908174827,8
9174,0.31287581378004875,0.3141349073188008,3
9177,0.9627214179145223,-1.3871348002245258,3
9224,0.43326903034068676,0.11306805328826565,3
9226,1.6649800082701576,0.8352082894074385,3
9227,3.8072853776618647,0.53014143381673,30
9289,1.04971395267971,-0.2640329079972228,3
9343,1.4813645885225615,1.1505093842157614,1
9354,1.3793550753525667,-0.9599233635445968,3
9357,2.644177291297038,3.5464180305726516,22
9381,2.9894634853277573,1.2044461904774177,3
9408,1.4836370009027975,-0.2777019846839917,26
9414,0.6907507433930118,0.18026176900171556,3
9417,4.92801911207014,-5.379891342122556,29
9454,1.9756445006658216,-2.040768421392764,3
9568,0.6945651757595573,-0.33785029777298187,3
9571,1.0301468890529357,-1.119830260549348,3
9574,1.2352964707516265,-0.6016167878912291,3
9613,1.7250280299200842,-0.8510466638669386,3
9718,1.6372688300769551,-1.6941405292089298,5
9747,15.581860801897658,-2.3353246529240295,6
9856,17.66597488573063,-13.437963237284688,25
9893,0.6196941046579318,0.3759648135622032,3
9908,3.6751406972248146,-1.5084342546719762,3
10001,1.947879371976676,-0.11900625419887231,3
10030,7.32560334058321,-7.900640743862068,29
10067,0.9831207030086794,0.5928225372878551,0
10118,4.193290568209312,2.3028172678646963,16
10199,3.07150649423564,3.918029048938013,22
10215,0.47719547410483587,-0.5263662997347538,3
10234,1.1644865852523245,-0.5253666997649743,3
10241,0.8626733141306077,0.438513907015948,3
10314,15.057876017224642,7.308564686536475,21
10315,0.5074082461864566,0.05528243956084408,3
10338,0.9687513919473504,0.6426706792150829,3
10354,1.06277410948,-1.1971287591399564,3
10433,0.8626733141306077,0.438513907015948,3
10447,22.728905463744724,9.627004307211482,19
10532,0.43326903034068676,0.11306805328826565,3
10560,9.419018006416692,4.717287185003777,1
10570,0.29603603288271935,0.0772550438578781,3
10590,2.6203795241038494,1.361518338859324,0
10607,1.945366508844187,1.0355176048244086,26
10619,1.9707063193889338,1.2312936148688363,3
10649,0.43326903034068676,0.11306805328826565,3
10654,0.6653078078447382,0.6458766075876433,3
10681,0.228680227539739,0.24070395165182157,3
10697,1.9539915773180279,-0.08904049689596175,8
10699,0.2635611436146628,-0.06032115494989612,3
10819,3.694227364181117,2.490871481435476,28
10829,0.34567632949901,-0.19323112743456283,3
10946,0.7969248696077322,0.2722928410997576,3
10949,1.6264537040610851,-2.917139444726163,26
10951,0.3198673879323408,-0.07320794714373756,3
10959,0.8303414187939779,0.6227512863006026,20
10985,0.4535197766666105,0.3002507778307115,3
11036,0.9674150900158583,-1.286704072552687,3
11070,0.5748337614981021,0.29219936969215543,3
11104,0.34567632949901,-0.19323112743456283,3
11120,3.0534960690572417,-0.30910592103407064,3
11124,1.6688717716216173,1.0089135615096807,1
11179,0.5909838384351361,0.57586245957337,3
11224,6.793086634594482,-0.24706350208463287,1
11245,3.274550127286789,-3.564215728919245,3
11266,0.2768158002751208,0.2948569892153322,3
11285,0.2001785832931765,0.16530216927701674,3
11325,0.491380398166943,0.2517119604563536,3
11362,0.9258241424839508,0.31633507213771583,3
11400,6.393645262046577,0.27768927886993994,16
11451,0.5890380438060671,-0.38637141272293724,3
11517,0.8014425650725411,0.809589541998122,26
11529,0.30875327282375425,0.030989979143424107,3
11532,0.7231228256064947,-0.7811593241794842,3
11601,25.901899079819696,-5.10278928955955,23
11621,0.33333074630261683,-0.1863300157404713,3
11629,0.4060125789251457,-0.20358655481867682,3
11638,0.8249704672626678,0.9210048316524199,3
11657,1.7204990206555495,0.5306886251093172,6
11676,100.94738461106726,-4.873836582380403,15
11687,4.062934582819069,2.5697715311968925,0
11690,0.43326903034068676,0.11306805328826565,3
11708,1.2019116905170184,1.4059084493872438,3
11718,1.897991759064355,-0.3293440234437456,3
11724,5.092155802725811,3.366052859623199,20
11788,1.711633912694517,-2.8012377831427813,5
11808,0.43326903034068676,0.11306805328826565,3
11832,1.1514991601403761,0.8904824806091501,22
11844,0.6244801611032841,-0.1748233934030036,3
11855,0.94573853978634,-0.35963177128023155,3
11916,1.7168433294140555,-0.2739050893321608,3
11933,1.0417176314996826,-0.054563799298272264,3
11944,2.4939885868553615,-3.6416499597757257,5
11993,11.87705788455923,-5.495568647671337,25
12080,1.161320418886306,1.3880571209913921,18
12100,0.8813168082999266,0.5314347107653008,0
12112,4.132551311184134,1.9402492397365698,16
12123,1.0273814842049085,1.0916783129501595,3
12137,0.9072237230045014,0.8147225460200778,3
12154,3.1140776594206767,1.8449372836546742,16
12189,0.43326903034068676,0.11306805328826565,3
12194,3.9691333369157027,-3.155353486376103,3
12209,1.7853769184377781,1.7102018359724624,3
12220,0.4419645791909649,0.248197547856006,3
12238,0.387729666765326,0.08139668534774858,3
12272,4.450508670803097,-0.08482452797592582,3
12316,1.2720310407712017,0.922683495835562,3
12331,3.647347380246672,2.205499541362223,28
12333,0.6898072735053224,-0.7451699275756767,3
12348,0.3257889447402238,0.02392198257455805,3
12362,0.40033937515232726,-0.19548405394577836,3
12390,0.5354823616066636,0.5296026259268173,3
12457,0.3987690535643785,0.3003104160438482,3
12488,0.3525414836999639,-0.4613147804450659,3
12512,0.43326903034068676,0.11306805328826565,3
12524,0.8626733141306077,0.438513907015948,3
12538,18.68162458634407,-7.374665180762789,25
12569,5.063578470686529,-3.3028705085627705,11
12589,1.1028265843593292,-0.047275371247338195,3
12619,2.0425266907288644,-1.3009215532738523,3
12641,0.4350068963295919,0.01222435956177148,3
12685,1.3153577876894298,-1.1276912525384448,3
12692,1.0855360623074037,-1.5706524224971858,3
12698,1.8874350989805526,-2.338116910517832,3
12702,1.2869497074441705,1.1135884069416253,8
12707,3.348104056627147,-0.17238409333122492,3
12734,0.2814943365719592,-0.21669622676401876,3
12754,1.6022743812895237,2.495907514788975,30
12784,0.5419411782816503,0.40072337575347866,3
12811,2.305351464226775,0.5272147471102848,22
12824,8.101811643663126,-7.810223189532198,29
12835,0.7889051163805032,0.43355417313384575,13
12863,0.863948970831244,0.5414611160198544,3
12917,2.5665995130220933,2.054000219694071,3
12951,1.0323821358038885,0.5846266826696046,3
12965,0.5506140304637801,-0.24962835838186556,3
12982,2.6931555001535603,-2.414270321150058,5
12990,0.5757578220759276,-0.5136230539450952,3
13057,0.43326903034068676,0.11306805328826565,3
13082,4.995293350070937,-4.861396612744502,29
13093,3.345169268986269,2.4606691431437304,22
13104,0.4120571092241805,-0.6257512478029538,3
13126,0.3410468803242227,-0.09427586390523085,3
13164,0.5782216960258256,0.10690347627422311,3
13173,0.9514434880998557,0.48136107945409673,3
13221,1.4414355223490967,0.400661451780555,3
13256,0.5354823616066636,0.5296026259268173,3
13273,24.39419350267126,13.029649197114331,21
13279,1.444469554727922,1.4082342520515043,1
13280,0.4458605511524963,0.36283137756775735,3
13331,0.23791788092810395,-0.5000794291029318,3
13354,1.6022743812895237,2.495907514788975,30
13380,0.3383942114920715,-0.03741541330676097,3
13387,1.4289289849204472,1.0337357282508512,0
13393,0.4227742652976265,0.3606532008549074,3
13518,0.9516715237124158,-2.000317716411727,3
13528,0.32865348248031834,0.2824591926055972,3
13540,1.2465181370017853,-1.5274215683060137,3
13552,36.05599561408093,-10.872491952997228,23
13582,10.47122718202873,-10.899009945596545,25
13600,1.3316060997493744,-0.26805091810527854,3
13664,1.4601211758207862,-0.35999633962273947,3
13666,0.24830063896398605,-0.3656449153430054,3
13709,1.5471485043144833,-0.4550630816828753,3
13722,0.43326903034068676,0.11306805328826565,3
13733,0.5335013668244825,-0.32779690018396784,3
13735,0.4462512822725111,-0.38443050846953764,3
13850,4.9040404052422435,0.8642424690963975,16
13863,1.0927737853438746,1.2782469046648166,3
13915,0.7784080186660471,-0.42328848106543887,3
13935,2.003269777100679,-2.7650566328810786,3
13968,1.3834924065274363,-2.664475970102854,11
13973,1.553832360923242,0.6118897041011255,3
13995,6.492029673201044,2.776251725242802,22
14014,0.46697219207206925,-0.8801252051473658,3
14049,1.7908080258893566,1.4903500654074482,3
14079,2.371573567850836,2.080124615270976,1
14180,0.4392860937278754,-0.8279438688738066,3
14183,0.7662354847897414,-1.1678782077250716,5
14201,0.5464201409653736,-0.15297046922762814,3
14232,0.4816371858266568,0.5349139127944263,3
14281,0.5890380438060671,-0.38637141272293724,3
14283,0.35722856416432414,-0.018816261765569234,3
14326,1.2185975764761143,0.3122731591748833,20
14336,0.43326903034068676,0.11306805328826565,3
14357,0.3295543452549766,-0.25369314352860733,3
14363,1.831837033336698,1.1643641234769688,1
14374,2.601453510070007,-1.7843181005688178,29
14387,7.469520322855962,3.733246398451901,0
14393,0.9571629086782598,-0.0701883102726881,6
14422,25.759482601350644,6.637785268714247,21
14423,0.47291237979778,0.4062352425405186,28
14428,0.4683549574100524,0.35489195382957633,3
14449,0.9831207030086794,0.5928225372878551,0
14451,0.2613776657004183,0.11023113846834227,3
14456,2.2294441473044913,-0.4176301544392834,3
14461,0.7894294210205849,0.20601345028767493,3
14521,27.246622101390532,-22.14507569616455,23
14638,3.1811386678500946,-5.514594153792787,29
14667,5.138212427569637,5.462976852605429,1
14698,0.9641057208895499,-1.153784464492413,3
14744,0.9951932957634434,-1.4336742561959952,3
14768,14.482270414883955,4.50671425832519,21
14808,0.6574217833618726,0.027723057171127177,3
14849,0.7331179940107083,0.5907937594590772,3
14897,7.05344938359139,-2.1191545936010514,6
14965,0.4535197766666105,0.3002507778307115,3
14966,1.5453504004949012,-0.9613615062317143,3
15049,1.3144296304082694,-0.24319922721179474,3
15053,0.43326903034068676,0.11306805328826565,3
15076,0.5316390460736878,-0.21701746325034518,3
15081,0.7999057221014957,-1.6591243369921818,29
15093,1.2285779300414352,-2.272667172671009,3
15135,0.38020948310072245,0.12648098888015916,3
15184,0.41340716137178546,-0.16880582478606174,3
15185,0.2905193664610374,0.0711077980037429,3
15208,0.39379305843684254,-0.41417951117644786,3
15268,1.007062692913916,0.10404730951761854,3
15361,0.46697219207206925,-0.8801252051473658,3
15367,1.0361253769636123,1.3259079607494537,16
15408,20.505560121786537,-2.012166684769343,21
15418,8.589215589964516,1.8479188420918071,1
15497,3.754366521357432,2.423732210106336,18
15500,0.9004955356661153,0.34797889966093976,3
15589,0.31884206154228945,-0.027757831355387282,3
15602,13.18396956633658,10.09990103247746,9
15651,2.7914499329230478,-2.598605793275145,11
15670,2.4385548545817337,-2.20715012412001,24
15686,0.916373834801504,0.40209686022050833,3
15775,0.7069863334224207,-0.05652537790835231,3
15819,4.121230056652334,0.7232854515217112,18
15822,1.0828126533451725,-1.4826501314970693,3
15845,2.8499559896715594,1.700707833868922,3
15918,1.2184560432900007,1.1878904122027882,1
15945,0.839871788738679,1.0486453937777895,3
15957,5.9817481927746705,1.76362101881418,6
15964,0.46230941604347964,-0.06894695054641753,3
16005,0.5074082461864566,0.05528243956084408,3
16009,3.8309281078610704,2.487912934022974,24
16010,0.4771887224464413,-0.377219653340647,3
16034,0.3670605845241769,-0.3002835888948393,3
16036,3.2632468909100396,2.291687266611663,30
16046,1.0062393027255758,-0.27067233999711093,3
16086,0.43326903034068676,0.11306805328826565,3
16090,0.4816371858266568,0.5349139127944263,3
16106,10.052563335607898,5.611071137722204,18
16110,0.35391873367026455,0.3181552963047916,3
16121,0.8341227886476055,0.34172212300588034,3
16130,0.6652951807046669,0.14273949155847193,3
16141,0.3101312914866765,0.32293464404109395,3
16151,0.43326903034068676,0.11306805328826565,3
16155,6.061773756265711,0.5262125289893756,9
16161,0.6436363962861337,0.6501792118259254,26
16220,0.5525893647824386,-0.2931372986735412,3
16231,0.5456750085187563,-0.15084138224836935,3
16246,5.318459851079978,0.8837656921377792,17
16263,4.650994792015149,1.8163432502042738,3
16319,0.43326903034068676,0.11306805328826565,3
16412,1.3702533113879132,2.134481819714988,30
16413,0.9645824195486044,0.9724168052462032,26
16417,0.7720019531902576,0.4884434999280989,3
16418,0.6226771036288674,-1.16343863676212,3
16479,0.6569661265989709,-1.269118256471733,3
16488,8.121642708406526,-1.6855001642406462,22
16492,0.29827118120755064,-0.011461964732437982,3
16504,2.585779715794358,-0.7770348853496598,8
16510,0.8524831113081521,-0.6838270004171783,3
16517,0.33267867920221544,-0.39957018687731827,3
16532,1.7584193438973692,-2.3937927393332026,29
16538,0.5647964062215541,-1.0644992599806085,3
16551,3.7311595868741803,-2.6140115648426985,3
16585,0.425507363254397,-0.6391123807600901,3
16599,3.0973688675377016,-1.0157368788425047,3
16601,1.1880869463059212,0.3843039569712447,26
